yearID	weekIndex	rank	appID	uniqueInstall	UU	useRate	totalDuration	avgDuration	dayCounts	genreID
Y1	17	94	N0228	113820	102459	90.02	2141393	20.9	1.36	G05
Y1	17	95	N0080	119434	100133	83.84	16751250	167.29	3.96	G04
Y1	17	96	N0052	137254	99675	72.62	20295824	203.62	4.15	G04
Y1	17	97	N0322	107423	93937	87.45	1776349	18.91	1.38	G09
Y1	17	98	N0064	494064	93124	18.85	1277661	13.72	1.71	G05
Y1	17	99	N0323	93100	93100	100	2441082	26.22	1.69	G06
Y1	17	100	N0249	132864	91868	69.14	901225	9.81	1.45	G03
Y1	18	1	N0003	5326266	3387610	63.6	526366842	155.38	4.42	G03
Y1	18	2	N0261	3460470	2905920	83.97	383348966	131.92	4.11	G05
Y1	18	3	N0001	3724517	2478808	66.55	201006541	81.09	3.73	G01
Y1	18	4	N0141	3653276	2450362	67.07	343148694	140.04	4.41	G05
Y1	18	5	N0002	4353175	1890885	43.44	53606590	28.35	3.34	G02
Y1	18	6	N0188	2500590	1566624	62.65	118875429	75.88	4.06	G03
Y1	18	7	N0177	2071210	1464037	70.69	151703514	103.62	3.94	G03
Y1	18	8	N0006	1595249	1184842	74.27	426744543	360.17	5.63	G04
Y1	18	9	N0005	2001423	1180339	58.97	41170224	34.88	2.64	G03
Y1	18	10	N0159	946126	785649	83.04	207537040	264.16	5.11	G04
Y1	18	11	N0274	1121063	782879	69.83	145130109	185.38	4.11	G06
Y1	18	12	N0011	938042	781650	83.33	129245828	165.35	4.81	G04
Y1	18	13	N0018	891152	657089	73.73	28511092	43.39	3.28	G07
Y1	18	14	N0012	1441446	630659	43.75	86633627	137.37	3.22	G04
Y1	18	15	N0014	597373	528150	88.41	72668159	137.59	4.44	G03
Y1	18	16	N0099	690094	520833	75.47	11729159	22.52	3.09	G04
Y1	18	17	N0214	725995	474169	65.31	278925173	588.24	5.09	G04
Y1	18	18	N0324	636070	458490	72.08	11774023	25.68	1.54	G03
Y1	18	19	N0287	612207	455162	74.35	48870744	107.37	3.09	G02
Y1	18	20	N0325	779967	447751	57.41	5753600	12.85	1.28	G09
Y1	18	21	N0247	680647	418525	61.49	97244284	232.35	4.17	G05
Y1	18	22	N0197	472108	402595	85.28	2463881	6.12	1.2	G10
Y1	18	23	N0102	480787	399975	83.19	9007437	22.52	2.53	G06
Y1	18	24	N0248	491653	393334	80	26809645	68.16	3.62	G05
Y1	18	25	N0021	490486	387200	78.94	112396416	290.28	6.1	G04
Y1	18	26	N0313	477203	367144	76.94	80665208	219.71	2.6	G06
Y1	18	27	N0017	508293	363882	71.59	195568381	537.45	5.97	G04
Y1	18	28	N0285	701680	363240	51.77	36956038	101.74	3.56	G01
Y1	18	29	N0034	436424	361668	82.87	88641210	245.09	5.03	G09
Y1	18	30	N0318	399384	353616	88.54	5633103	15.93	1.44	G10
Y1	18	31	N0126	991294	347589	35.06	5290305	15.22	1.66	G05
Y1	18	32	N0016	362215	328159	90.6	15341433	46.75	3.25	G03
Y1	18	33	N0326	322489	322489	100	18156131	56.3	1.46	G03
Y1	18	34	N0019	734262	305255	41.57	8388407	27.48	2.38	G05
Y1	18	35	N0013	550892	296872	53.89	13255335	44.65	2.65	G05
Y1	18	36	N0035	472242	269582	57.09	7572558	28.09	2.01	G04
Y1	18	37	N0004	1377616	249896	18.14	5092880	20.38	1.68	G03
Y1	18	38	N0054	282127	234890	83.26	4129366	17.58	3.67	G07
Y1	18	39	N0315	286102	228664	79.92	4962009	21.7	1.67	G05
Y1	18	40	N0028	461017	224913	48.79	26859110	119.42	4.21	G05
Y1	18	41	N0178	594503	224427	37.75	6393925	28.49	1.84	G03
Y1	18	42	N0055	282487	209927	74.31	98308814	468.3	4.35	G04
Y1	18	43	N0227	523989	202635	38.67	17981830	88.74	2.76	G06
Y1	18	44	N0278	242845	198073	81.56	485279	2.45	2.6	G07
Y1	18	45	N0213	446510	197354	44.2	18539435	93.94	3.49	G02
Y1	18	46	N0008	430130	187857	43.67	25330638	134.84	2.68	G05
Y1	18	47	N0226	251015	184542	73.52	63589482	344.58	4.3	G06
Y1	18	48	N0223	573481	184353	32.15	7573221	41.08	2.3	G05
Y1	18	49	N0025	219415	182787	83.31	5443397	29.78	3.12	G03
Y1	18	50	N0327	242134	175279	72.39	14178318	80.89	1.31	G05
Y1	18	51	N0161	234779	169261	72.09	29123048	172.06	5.41	G04
Y1	18	52	N0150	255671	168724	65.99	29582379	175.33	3.65	G06
Y1	18	53	N0328	158128	156578	99.02	3826766	24.44	1.65	G03
Y1	18	54	N0037	371641	151066	40.65	15089983	99.89	4.38	G03
Y1	18	55	N0263	175624	146727	83.55	10876873	74.13	2.17	G10
Y1	18	56	N0101	584486	145285	24.86	2264993	15.59	1.76	G05
Y1	18	57	N0286	354479	143623	40.52	7034655	48.98	3.72	G02
Y1	18	58	N0046	272107	141600	52.04	5001312	35.32	1.91	G01
Y1	18	59	N0216	255712	139048	54.38	1202765	8.65	1.54	G05
Y1	18	60	N0070	228507	138903	60.79	1952976	14.06	2.09	G05
Y1	18	61	N0297	192458	136119	70.73	20355235	149.54	4.02	G09
Y1	18	62	N0157	152635	136049	89.13	69957756	514.21	4.67	G05
Y1	18	63	N0038	394441	135971	34.47	30904849	227.29	5.2	G02
Y1	18	64	N0113	226453	130528	57.64	6330608	48.5	2.63	G04
Y1	18	65	N0052	149937	129481	86.36	21991053	169.84	3.7	G04
Y1	18	66	N0272	155613	129096	82.96	1451039	11.24	2.83	G07
Y1	18	67	N0088	223007	126770	56.85	23742753	187.29	3.7	G06
Y1	18	68	N0103	216411	125415	57.95	12506384	99.72	4.47	G04
Y1	18	69	N0030	622360	125294	20.13	570088	4.55	1.39	G08
Y1	18	70	N0040	156874	119547	76.21	27554388	230.49	3.56	G04
Y1	18	71	N0329	139159	116712	83.87	10668644	91.41	3.19	G10
Y1	18	72	N0273	126069	112158	88.97	44966385	400.92	4.22	G04
Y1	18	73	N0043	368925	111460	30.21	5540677	49.71	2.31	G03
Y1	18	74	N0032	240176	110264	45.91	35600938	322.87	4.27	G06
Y1	18	75	N0059	313086	104203	33.28	13410926	128.7	3.29	G03
Y1	18	76	N0260	112931	103151	91.34	24329195	235.86	2.52	G04
Y1	18	77	N0010	882945	101853	11.54	1314922	12.91	2.07	G03
Y1	18	78	N0253	172441	100651	58.37	1670807	16.6	2.54	G07
Y1	18	79	N0189	163665	100097	61.16	69067	0.69	1	G07
Y1	18	80	N0330	115162	99362	86.28	32559934	327.69	4.56	G03
Y1	18	81	N0303	120210	98339	81.81	1012892	10.3	1.83	G05
Y1	18	82	N0167	126836	97912	77.2	113098151	1155.1	4.98	G10
Y1	18	83	N0064	480214	97470	20.3	640378	6.57	1.32	G05
Y1	18	84	N0163	149591	96927	64.79	29532688	304.69	4.22	G04
Y1	18	85	N0311	134331	96863	72.11	1879142	19.4	1.73	G04
Y1	18	86	N0056	278818	92682	33.24	618189	6.67	1.62	G05
Y1	18	87	N0235	188029	91962	48.91	638216	6.94	1.72	G07
Y1	18	88	N0277	237242	91462	38.55	4091095	44.73	2.47	G05
Y1	18	89	N0139	103970	90735	87.27	7305982	80.52	4.06	G06
Y1	18	90	N0331	101099	88660	87.7	7310904	82.46	1.6	G10
Y1	18	91	N0332	122823	87943	71.6	32708640	371.93	3.61	G03
Y1	18	92	N0085	445619	87021	19.53	1127792	12.96	2.77	G07
Y1	18	93	N0036	265189	86272	32.53	1278551	14.82	1.79	G03
Y1	18	94	N0231	231469	82801	35.77	2769693	33.45	1.97	G09
Y1	18	95	N0300	115504	82443	71.38	1601043	19.42	1.74	G05
Y1	18	96	N0323	93386	81971	87.78	4583818	55.92	2.27	G06
Y1	18	97	N0333	124817	81110	64.98	40131606	494.78	6.13	G04
Y1	18	98	N0275	95637	78304	81.88	230214	2.94	1	G04
Y1	18	99	N0162	120904	77451	64.06	20882339	269.62	5.38	G09
Y1	18	100	N0104	186890	76893	41.14	8678913	112.87	3.52	G03
Y1	19	1	N0003	5148843	3345812	64.98	579996510	173.35	4.52	G03
Y1	19	2	N0261	3350765	2753640	82.18	344590510	125.14	3.98	G05
Y1	19	3	N0141	3473021	2447458	70.47	245039495	100.12	3.88	G05
Y1	19	4	N0001	3530410	2319247	65.69	163785223	70.62	3.46	G01
Y1	19	5	N0002	4207046	1784369	42.41	54369723	30.47	3.19	G02
Y1	19	6	N0188	2483772	1551149	62.45	129055597	83.2	4.21	G03
Y1	19	7	N0177	2067766	1508649	72.96	172061418	114.05	3.89	G03
Y1	19	8	N0005	1970556	1247241	63.29	34723189	27.84	2.5	G03
Y1	19	9	N0006	1617014	1188276	73.49	501297996	421.87	5.58	G04
Y1	19	10	N0159	1095833	1042509	95.13	195376612	187.41	4.08	G04
Y1	19	11	N0274	1232491	883827	71.71	135755827	153.6	3.71	G06
Y1	19	12	N0012	1411568	774961	54.9	54642500	70.51	2.91	G04
Y1	19	13	N0326	808715	752478	93.05	25441281	33.81	2.14	G03
Y1	19	14	N0334	855080	689020	80.58	6125388	8.89	1.27	G05
Y1	19	15	N0018	1027244	687989	66.97	36181342	52.59	3.85	G07
Y1	19	16	N0011	863398	565467	65.49	112952033	199.75	5.66	G04
Y1	19	17	N0099	728312	465308	63.89	11144127	23.95	2.7	G04
Y1	19	18	N0214	622174	445857	71.66	300668127	674.36	5.1	G04
Y1	19	19	N0014	522322	427278	81.8	41488694	97.1	4.06	G03
Y1	19	20	N0247	660146	416481	63.09	87802524	210.82	4.08	G05
Y1	19	21	N0226	457628	399548	87.31	86618011	216.79	2.96	G06
Y1	19	22	N0324	428780	376358	87.77	22972892	61.04	2.76	G03
Y1	19	23	N0126	974097	375598	38.56	4556004	12.13	1.74	G05
Y1	19	24	N0287	534834	368187	68.84	41362128	112.34	3.09	G02
Y1	19	25	N0021	476589	360924	75.73	116545969	322.91	6.08	G04
Y1	19	26	N0238	438156	349989	79.88	1553951	4.44	1.08	G03
Y1	19	27	N0313	510536	349063	68.37	91395165	261.83	4.17	G06
Y1	19	28	N0034	449517	346454	77.07	70350949	203.06	3.86	G09
Y1	19	29	N0017	455507	345685	75.89	252685364	730.97	6.44	G04
Y1	19	30	N0016	367152	326228	88.85	26590844	81.51	4.53	G03
Y1	19	31	N0102	414257	326190	78.74	5623516	17.24	2.7	G06
Y1	19	32	N0325	463810	310695	66.99	8078070	26	1.93	G09
Y1	19	33	N0004	1347116	308386	22.89	4187882	13.58	1.57	G03
Y1	19	34	N0285	577150	296278	51.33	43049193	145.3	4.15	G01
Y1	19	35	N0335	395242	291694	73.8	37990227	130.24	2.42	G10
Y1	19	36	N0248	430924	284318	65.98	16697996	58.73	3.57	G05
Y1	19	37	N0013	532676	276973	52	14183787	51.21	2.4	G05
Y1	19	38	N0019	654869	276172	42.17	9751633	35.31	1.91	G05
Y1	19	39	N0028	443561	245606	55.37	27893473	113.57	4.02	G05
Y1	19	40	N0227	513150	231088	45.03	22124365	95.74	2.82	G06
Y1	19	41	N0054	312378	229391	73.43	4018930	17.52	4	G07
Y1	19	42	N0336	230131	217639	94.57	328635	1.51	1.02	G04
Y1	19	43	N0113	279755	212539	75.97	13781029	64.84	3.59	G04
Y1	19	44	N0322	211947	202379	95.49	1376177	6.8	1.13	G09
Y1	19	45	N0035	475483	202041	42.49	5358127	26.52	1.76	G04
Y1	19	46	N0025	253570	198890	78.44	7826322	39.35	2.6	G03
Y1	19	47	N0037	369392	197067	53.35	17113298	86.84	4.27	G03
Y1	19	48	N0278	232727	195212	83.88	1024863	5.25	2.96	G07
Y1	19	49	N0213	422734	184574	43.66	11281163	61.12	3.09	G02
Y1	19	50	N0038	380856	179913	47.24	29876353	166.06	3.43	G02
Y1	19	51	N0223	531123	173631	32.69	11515208	66.32	2.38	G05
Y1	19	52	N0337	295034	173566	58.83	1860628	10.72	1.59	G05
Y1	19	53	N0338	168293	161111	95.73	422111	2.62	1.03	G04
Y1	19	54	N0315	271720	157414	57.93	7434663	47.23	2.53	G05
Y1	19	55	N0197	182999	154826	84.6	2596432	16.77	1.63	G10
Y1	19	56	N0292	156777	153630	97.99	1282811	8.35	1.15	G02
Y1	19	57	N0055	223577	152718	68.31	77380683	506.69	4.97	G04
Y1	19	58	N0150	254985	152247	59.71	26850281	176.36	3.83	G06
Y1	19	59	N0088	227389	150119	66.02	28713261	191.27	3.78	G06
Y1	19	60	N0010	855041	149741	17.51	1434519	9.58	1.6	G03
Y1	19	61	N0328	241920	145572	60.17	6464853	44.41	2.01	G03
Y1	19	62	N0157	157308	143259	91.07	70125281	489.5	4.72	G05
Y1	19	63	N0070	220313	142178	64.53	2223664	15.64	1.59	G05
Y1	19	64	N0339	152423	139634	91.61	1975821	14.15	2.13	G05
Y1	19	65	N0178	576446	138926	24.1	1671280	12.03	2.04	G03
Y1	19	66	N0163	182417	136868	75.03	32707346	238.97	3.43	G04
Y1	19	67	N0032	221244	134679	60.87	33153929	246.17	3.34	G06
Y1	19	68	N0008	392647	131957	33.61	26811023	203.18	2.98	G05
Y1	19	69	N0046	266272	130022	48.83	9512410	73.16	3.06	G01
Y1	19	70	N0329	155383	124712	80.26	412797	3.31	1.38	G10
Y1	19	71	N0050	343070	122863	35.81	1365008	11.11	1.74	G07
Y1	19	72	N0340	382582	121635	31.79	2689350	22.11	1.32	G06
Y1	19	73	N0043	355891	121483	34.13	3982213	32.78	1.87	G03
Y1	19	74	N0161	209335	119644	57.15	18437140	154.1	5.55	G04
Y1	19	75	N0030	603069	116189	19.27	1394268	12	1.55	G08
Y1	19	76	N0216	268857	114613	42.63	1229797	10.73	1.46	G05
Y1	19	77	N0312	221718	113934	51.39	6798442	59.67	1.49	G10
Y1	19	78	N0200	251110	113093	45.04	9434218	83.42	2.5	G03
Y1	19	79	N0318	127148	112959	88.84	7934240	70.24	2.15	G10
Y1	19	80	N0330	139180	112615	80.91	48408684	429.86	4.64	G03
Y1	19	81	N0341	115934	111741	96.38	1839257	16.46	1.22	G04
Y1	19	82	N0235	157209	111258	70.77	1159308	10.42	1.8	G07
Y1	19	83	N0059	312982	109495	34.98	17914477	163.61	2.72	G03
Y1	19	84	N0286	316066	109143	34.53	1689534	15.48	2.53	G02
Y1	19	85	N0103	176587	108732	61.57	12498743	114.95	5.22	G04
Y1	19	86	N0262	190235	108510	57.04	3637255	33.52	1.85	G02
Y1	19	87	N0033	430559	106915	24.83	19270360	180.24	2.2	G03
Y1	19	88	N0297	190314	104030	54.66	17252335	165.84	4.01	G09
Y1	19	89	N0040	138584	102360	73.86	22538648	220.19	3.29	G04
Y1	19	90	N0260	117894	101937	86.47	36665720	359.69	2.77	G04
Y1	19	91	N0101	564509	100410	17.79	1905782	18.98	1.73	G05
Y1	19	92	N0085	446176	98998	22.19	320754	3.24	2.31	G07
Y1	19	93	N0273	130769	98943	75.66	60402723	610.48	5.9	G04
Y1	19	94	N0342	100782	98620	97.86	650892	6.6	1.26	G10
Y1	19	95	N0026	401054	96539	24.07	2259013	23.4	1.91	G05
Y1	19	96	N0167	123278	95081	77.13	107324580	1128.77	6.18	G10
Y1	19	97	N0058	223455	93598	41.89	4380386	46.8	1.37	G01
Y1	19	98	N0202	313640	93120	29.69	3253613	34.94	1.97	G05
Y1	19	99	N0162	141655	91185	64.37	20840332	228.55	4.71	G09
Y1	19	100	N0277	212085	91163	42.98	2083075	22.85	1.92	G05
Y1	20	1	N0003	4939697	3088377	62.52	515141284	166.8	4.3	G03
Y1	20	2	N0261	3217836	2522467	78.39	281406419	111.56	4.02	G05
Y1	20	3	N0141	3363842	2133672	63.43	221923225	104.01	4.04	G05
Y1	20	4	N0001	3477702	2090619	60.11	158155327	75.65	3.51	G01
Y1	20	5	N0188	2479403	1541063	62.15	104684410	67.93	3.92	G03
Y1	20	6	N0002	3977384	1497571	37.65	39625729	26.46	3.32	G02
Y1	20	7	N0177	2067152	1488187	71.99	185442982	124.61	4.31	G03
Y1	20	8	N0334	1366506	1272911	93.15	70366520	55.28	3.53	G05
Y1	20	9	N0006	1624401	1228875	75.65	486142950	395.6	5.25	G04
Y1	20	10	N0005	1825313	1001210	54.85	44423688	44.37	2.85	G03
Y1	20	11	N0159	1086073	917509	84.48	238533990	259.98	4.71	G04
Y1	20	12	N0274	1164257	826218	70.97	164524790	199.13	4.08	G06
Y1	20	13	N0018	924140	779110	84.31	52184788	66.98	3.91	G07
Y1	20	14	N0326	822887	686828	83.47	20996332	30.57	2.02	G03
Y1	20	15	N0012	1345217	656442	48.8	47270388	72.01	2.53	G04
Y1	20	16	N0011	786228	635435	80.82	116595968	183.49	5.31	G04
Y1	20	17	N0341	498337	440388	88.37	12859330	29.2	2.43	G04
Y1	20	18	N0214	576379	430645	74.72	270505350	628.14	5.77	G04
Y1	20	19	N0313	518349	421306	81.28	40550703	96.25	2.83	G06
Y1	20	20	N0247	616503	390186	63.29	74833773	191.79	4.55	G05
Y1	20	21	N0021	448367	335299	74.78	114799672	342.38	6.21	G04
Y1	20	22	N0099	566509	328635	58.01	12103627	36.83	3.26	G04
Y1	20	23	N0226	422140	319275	75.63	56664927	177.48	4.22	G06
Y1	20	24	N0004	1217350	308397	25.33	6538016	21.2	1.68	G03
Y1	20	25	N0102	405921	307415	75.73	4930937	16.04	2.6	G06
Y1	20	26	N0034	412549	300544	72.85	47173386	156.96	3.93	G09
Y1	20	27	N0126	794635	300102	37.77	4534541	15.11	1.81	G05
Y1	20	28	N0017	386920	299463	77.4	233311623	779.1	6.97	G04
Y1	20	29	N0016	356577	298465	83.7	23927939	80.17	3.76	G03
Y1	20	30	N0324	326217	286739	87.9	11612930	40.5	2.88	G03
Y1	20	31	N0019	581833	282986	48.64	9584736	33.87	2.01	G05
Y1	20	32	N0285	470587	275184	58.48	35658343	129.58	3.88	G01
Y1	20	33	N0014	460940	270839	58.76	20063753	74.08	3.48	G03
Y1	20	34	N0033	451161	264214	58.56	26387052	99.87	3.45	G03
Y1	20	35	N0054	345241	257419	74.56	2399145	9.32	3.05	G07
Y1	20	36	N0343	426184	246057	57.73	6636157	26.97	1.5	G10
Y1	20	37	N0248	340932	240365	70.5	16770266	69.77	3.78	G05
Y1	20	38	N0028	401641	234376	58.35	22689941	96.81	3.82	G05
Y1	20	39	N0329	345375	227353	65.83	516091	2.27	1.06	G10
Y1	20	40	N0338	277198	226668	81.77	843205	3.72	1.02	G04
Y1	20	41	N0278	246645	223513	90.62	2016087	9.02	2.97	G07
Y1	20	42	N0213	424760	219303	51.63	11916925	54.34	2.72	G02
Y1	20	43	N0339	243124	204249	84.01	2900336	14.2	1.91	G05
Y1	20	44	N0335	361467	200017	55.33	17945525	89.72	1.98	G10
Y1	20	45	N0227	554199	198615	35.84	15120560	76.13	2.69	G06
Y1	20	46	N0013	463455	189727	40.94	7674457	40.45	2.29	G05
Y1	20	47	N0318	181054	181054	100	4883026	26.97	1.49	G10
Y1	20	48	N0315	312648	177545	56.79	3625469	20.42	1.69	G05
Y1	20	49	N0287	392161	172025	43.87	35180833	204.51	4.41	G02
Y1	20	50	N0340	327909	169443	51.67	4349602	25.67	1.59	G06
Y1	20	51	N0178	503756	165743	32.9	1397213	8.43	1.37	G03
Y1	20	52	N0035	412297	162627	39.44	3353369	20.62	1.77	G04
Y1	20	53	N0337	270262	162246	60.03	3368227	20.76	1.93	G05
Y1	20	54	N0157	203756	156235	76.68	50101440	320.68	3.73	G05
Y1	20	55	N0263	201256	155951	77.49	14514360	93.07	1.49	G10
Y1	20	56	N0070	193473	150570	77.83	1501183	9.97	2.16	G05
Y1	20	57	N0037	362948	148496	40.91	14120485	95.09	4.63	G03
Y1	20	58	N0030	582537	148074	25.42	715197	4.83	1.31	G08
Y1	20	59	N0025	233517	145659	62.38	18835165	129.31	3.35	G03
Y1	20	60	N0055	215677	145064	67.26	72263632	498.15	4.57	G04
Y1	20	61	N0032	220674	144856	65.64	40000536	276.14	2.85	G06
Y1	20	62	N0328	197383	139744	70.8	4770860	34.14	1.95	G03
Y1	20	63	N0330	152836	134704	88.14	50310597	373.49	4.9	G03
Y1	20	64	N0325	321470	133290	41.46	3222952	24.18	1.86	G09
Y1	20	65	N0113	254786	132557	52.03	10303656	77.73	3.28	G04
Y1	20	66	N0008	366537	129758	35.4	22893204	176.43	2.64	G05
Y1	20	67	N0064	418944	126020	30.08	2299865	18.25	1.45	G05
Y1	20	68	N0223	387245	126010	32.54	2767180	21.96	2.19	G05
Y1	20	69	N0043	359325	120907	33.65	4592048	37.98	2.28	G03
Y1	20	70	N0297	158492	120865	76.26	20522877	169.8	3.75	G09
Y1	20	71	N0161	196489	120450	61.3	18899810	156.91	5.77	G04
Y1	20	72	N0046	246916	119487	48.39	12108813	101.34	3.11	G01
Y1	20	73	N0344	127820	116230	90.93	1291315	11.11	1.22	G03
Y1	20	74	N0253	194685	114575	58.85	17342072	151.36	2.84	G07
Y1	20	75	N0059	317499	113700	35.81	15247170	134.1	2.61	G03
Y1	20	76	N0150	240450	113286	47.11	28389472	250.6	4.59	G06
Y1	20	77	N0038	364394	112420	30.85	14399878	128.09	3.18	G02
Y1	20	78	N0197	147478	109790	74.44	2909435	26.5	1.63	G10
Y1	20	79	N0103	147565	105088	71.22	9584026	91.2	5.15	G04
Y1	20	80	N0260	110394	102400	92.76	18229248	178.02	3.94	G04
Y1	20	81	N0040	120523	100026	82.99	20265268	202.6	3.47	G04
Y1	20	82	N0052	137105	97837	71.36	25929740	265.03	4.79	G04
Y1	20	83	N0101	503929	96990	19.25	1438362	14.83	1.51	G05
Y1	20	84	N0345	98698	96911	98.19	20944405	216.12	2.21	G04
Y1	20	85	N0073	1341412	96252	7.18	30801	0.32	1	G07
Y1	20	86	N0010	760475	95180	12.52	1174521	12.34	1.81	G03
Y1	20	87	N0026	403352	92918	23.04	1454167	15.65	1.99	G05
Y1	20	88	N0286	271735	90710	33.38	1347951	14.86	3.04	G02
Y1	20	89	N0202	235125	87890	37.38	1589051	18.08	1.26	G05
Y1	20	90	N0235	150640	87221	57.9	905354	10.38	1.24	G07
Y1	20	91	N0163	121515	86878	71.5	39881346	459.05	4.89	G04
Y1	20	92	N0336	118847	86634	72.9	963370	11.12	1.24	G04
Y1	20	93	N0162	109304	85587	78.3	14275056	166.79	3.88	G09
Y1	20	94	N0346	84360	84360	100	7674229	90.97	2.02	G04
Y1	20	95	N0085	438427	82635	18.85	1352735	16.37	2.86	G07
Y1	20	96	N0160	94605	82025	86.7	6082154	74.15	3.74	G09
Y1	20	97	N0273	105840	81637	77.13	53807763	659.11	6.66	G04
Y1	20	98	N0104	188908	80101	42.4	10728728	133.94	3.02	G03
Y1	20	99	N0347	84645	80044	94.56	30987434	387.13	6.03	G05
Y1	20	100	N0047	264684	79612	30.08	1082723	13.6	1.64	G05
Y1	21	1	N0003	4947497	3099230	62.64	531734891	171.57	4.5	G03
Y1	21	2	N0261	3136517	2372179	75.63	317800821	133.97	4.09	G05
Y1	21	3	N0141	3337951	2075797	62.19	251420533	121.12	4.05	G05
Y1	21	4	N0001	3374388	2053480	60.85	151628963	73.84	3.39	G01
Y1	21	5	N0002	3859776	1574688	40.8	39068009	24.81	3.16	G02
Y1	21	6	N0188	2519411	1512450	60.03	119362554	78.92	3.96	G03
Y1	21	7	N0177	2059432	1388945	67.44	164423309	118.38	4.22	G03
Y1	21	8	N0006	1707816	1249920	73.19	514542067	411.66	5.16	G04
Y1	21	9	N0159	1136115	1070623	94.24	221758142	207.13	4.33	G04
Y1	21	10	N0005	1777015	1050830	59.13	46425669	44.18	2.86	G03
Y1	21	11	N0334	936347	823211	87.92	23988369	29.14	2.75	G05
Y1	21	12	N0018	924468	757186	81.91	59772263	78.94	3.76	G07
Y1	21	13	N0274	1055662	756654	71.68	152042055	200.94	4.76	G06
Y1	21	14	N0012	1336550	752536	56.3	40238100	53.47	2.47	G04
Y1	21	15	N0326	759720	559206	73.61	13253182	23.7	2.13	G03
Y1	21	16	N0011	767808	558112	72.69	100382024	179.86	5.27	G04
Y1	21	17	N0348	740072	499485	67.49	10409267	20.84	1.4	G01
Y1	21	18	N0341	541274	477840	88.28	21153977	44.27	2.3	G04
Y1	21	19	N0157	480706	432567	89.99	55982821	129.42	2.15	G05
Y1	21	20	N0214	582725	421577	72.35	227533538	539.72	5.59	G04
Y1	21	21	N0247	627537	408834	65.15	80883719	197.84	4.16	G05
Y1	21	22	N0335	433285	386917	89.3	29715226	76.8	2.67	G10
Y1	21	23	N0313	550907	383166	69.55	39335822	102.66	2.55	G06
Y1	21	24	N0021	469953	359769	76.55	133546253	371.2	6.17	G04
Y1	21	25	N0099	608961	354804	58.26	18616566	52.47	3.15	G04
Y1	21	26	N0017	426455	334972	78.55	223627307	667.6	6.45	G04
Y1	21	27	N0034	435366	329467	75.68	56233428	170.68	3.58	G09
Y1	21	28	N0016	372384	328158	88.12	21277765	64.84	3.34	G03
Y1	21	29	N0285	406818	321513	79.03	32482458	101.03	3.57	G01
Y1	21	30	N0349	325465	310094	95.28	15058165	48.56	1.92	G02
Y1	21	31	N0004	1153150	298957	25.93	3730983	12.48	2.01	G03
Y1	21	32	N0350	365609	287891	78.74	1361724	4.73	1.13	G06
Y1	21	33	N0278	280999	274448	97.67	2181862	7.95	2.69	G07
Y1	21	34	N0102	372991	271266	72.73	5042835	18.59	2.63	G06
Y1	21	35	N0343	282493	269692	95.47	5930527	21.99	2.38	G10
Y1	21	36	N0226	344788	266826	77.39	39810439	149.2	3.18	G06
Y1	21	37	N0248	391626	265986	67.92	21520927	80.91	3.48	G05
Y1	21	38	N0351	280364	261469	93.26	5854291	22.39	1.61	G02
Y1	21	39	N0126	763707	260293	34.08	3451485	13.26	1.73	G05
Y1	21	40	N0019	593156	251123	42.34	9351821	37.24	2.27	G05
Y1	21	41	N0352	246208	241816	98.22	923737	3.82	1.17	G03
Y1	21	42	N0054	322347	228218	70.8	3850038	16.87	3.72	G07
Y1	21	43	N0013	413794	224715	54.31	5972925	26.58	1.93	G05
Y1	21	44	N0339	268649	220761	82.17	1989057	9.01	1.67	G05
Y1	21	45	N0328	296332	216417	73.03	10937715	50.54	2.26	G03
Y1	21	46	N0038	386893	213046	55.07	21359992	100.26	2.45	G02
Y1	21	47	N0353	264417	213032	80.57	176041124	826.36	4.19	G04
Y1	21	48	N0337	265333	209484	78.95	14058471	67.11	2.74	G05
Y1	21	49	N0014	455789	209478	45.96	22439283	107.12	4.05	G03
Y1	21	50	N0028	382578	207180	54.15	27246242	131.51	4.26	G05
Y1	21	51	N0287	391788	203171	51.86	15564930	76.61	3.4	G02
Y1	21	52	N0354	271723	201611	74.2	4094719	20.31	1.62	G05
Y1	21	53	N0035	394736	199292	50.49	4605638	23.11	1.39	G04
Y1	21	54	N0336	262788	195774	74.5	1155067	5.9	1.07	G04
Y1	21	55	N0213	366721	189444	51.66	9866244	52.08	2.96	G02
Y1	21	56	N0178	451067	187419	41.55	1017685	5.43	1.42	G03
Y1	21	57	N0330	194374	181345	93.3	49498118	272.95	4.53	G03
Y1	21	58	N0033	457990	179918	39.28	2517053	13.99	2.72	G03
Y1	21	59	N0324	210937	174091	82.53	7792313	44.76	3.53	G03
Y1	21	60	N0032	226529	171758	75.82	55172105	321.22	3.95	G06
Y1	21	61	N0355	177365	166809	94.05	1407868	8.44	1.11	G04
Y1	21	62	N0356	275860	166191	60.24	1612053	9.7	2.09	G07
Y1	21	63	N0329	180562	165888	91.87	4787528	28.86	1.69	G10
Y1	21	64	N0037	314670	161596	51.35	11045087	68.35	3.97	G03
Y1	21	65	N0025	220711	159680	72.35	8207552	51.4	3.04	G03
Y1	21	66	N0357	181938	151437	83.24	18543461	122.45	1.88	G03
Y1	21	67	N0150	259237	150007	57.86	27731794	184.87	4.1	G06
Y1	21	68	N0358	179176	137860	76.94	1089094	7.9	1.23	G02
